timestamp,cpu_percent,ram_percent,bytes_sent,bytes_recv,process_count,process_list,xmrig_detected,label
2025-11-24T07:09:59.438818,25.08,41.48,28461,43646,158,chrome.exe:7.2:2.4|Code.exe:4.2:2.1|node.exe:0.6:0.5|explorer.exe:0.6:1.1|svchost.exe:0.8:0.7,0,0
2025-11-24T13:28:39.438818,98.85,64.59,34937,36203,141,xmrig.exe:75.5:2.6|chrome.exe:2.2:2.2|svchost.exe:0.4:0.5|explorer.exe:0.9:0.3,1,1
2025-11-24T08:32:49.438818,52.49,57.21,1500,3963,127,chrome.exe:7.7:2.9|Code.exe:4.4:2.0|node.exe:0.9:0.4|explorer.exe:1.7:0.7|svchost.exe:1.0:0.4,0,0
2025-11-24T07:21:59.438818,20.87,25.0,5824,9682,115,chrome.exe:6.9:0.7|Code.exe:3.3:1.4|node.exe:3.2:1.0|explorer.exe:0.8:0.6|svchost.exe:1.0:0.3|steam.exe:2.1:1.1,0,0
2025-11-24T12:46:49.438818,100.0,20.0,37891,49846,164,xmrig.exe:92.5:1.0|chrome.exe:3.3:2.6|svchost.exe:0.3:0.7|explorer.exe:0.6:0.9,1,1
2025-11-24T13:35:09.438818,97.74,29.56,30292,60341,128,xmrig.exe:94.6:2.4|chrome.exe:4.0:1.4|svchost.exe:0.5:0.6|explorer.exe:0.7:0.7,1,1
2025-11-24T14:07:49.438818,95.71,48.28,17195,41762,168,xmrig.exe:91.5:1.7|chrome.exe:1.3:0.9|svchost.exe:0.5:0.6|explorer.exe:0.5:0.5,1,1
2025-11-24T08:25:59.438818,29.21,70.0,112130,86419,97,chrome.exe:3.3:3.2|Code.exe:2.5:3.0|node.exe:2.9:1.6|explorer.exe:1.8:0.8|svchost.exe:0.3:0.2,0,0
2025-11-24T07:14:19.438818,17.92,61.33,135,1477,99,chrome.exe:7.7:3.4|Code.exe:2.9:2.9|node.exe:4.0:1.4|explorer.exe:0.5:0.2|svchost.exe:0.8:0.4,0,0
2025-11-24T14:07:29.438818,98.77,24.73,17415,25308,160,xmrig.exe:84.2:2.4|chrome.exe:2.9:3.0|svchost.exe:1.4:0.4|explorer.exe:0.2:0.7,1,1
2025-11-24T09:56:29.438818,12.15,35.83,4464,3935,142,chrome.exe:3.6:1.8|Code.exe:3.5:1.3|node.exe:0.1:0.4|explorer.exe:0.9:0.9|svchost.exe:1.0:0.4,0,0
2025-11-24T10:49:59.438818,77.71,52.88,22687,63256,177,msbuild.exe:31.1:2.8|cl.exe:3.9:1.0|ffmpeg.exe:24.6:4.4|chrome.exe:2.0:1.5|Code.exe:1.9:1.1|python.exe:8.7:2.0,0,0
2025-11-24T13:06:29.438818,97.83,46.49,26639,28860,159,xmrig.exe:80.1:2.1|chrome.exe:2.8:1.1|svchost.exe:1.3:0.2|explorer.exe:0.4:0.7,1,1
2025-11-24T10:47:19.438818,59.86,60.0,0,50552,187,msbuild.exe:8.2:4.5|cl.exe:8.0:1.8|ffmpeg.exe:14.8:8.8|chrome.exe:7.2:1.3|Code.exe:2.6:2.8,0,0
2025-11-24T09:08:19.438818,57.76,53.56,3640,19888,125,chrome.exe:3.4:2.7|Code.exe:4.3:1.4|node.exe:2.9:0.8|explorer.exe:0.5:0.7|svchost.exe:0.4:0.7|discord.exe:0.2:1.3,0,0
2025-11-24T07:55:19.438818,23.5,41.94,3492,3200,77,chrome.exe:5.0:3.6|Code.exe:4.5:2.6|node.exe:0.1:1.2|explorer.exe:0.6:0.4|svchost.exe:0.9:0.6|steam.exe:1.1:1.9,0,0
2025-11-24T08:33:19.438818,5.0,31.13,31391,33140,154,chrome.exe:2.0:2.1|Code.exe:1.9:1.6|node.exe:3.6:1.2|explorer.exe:0.5:1.2|svchost.exe:0.7:0.4|steam.exe:2.2:0.5,0,0
2025-11-24T12:51:19.438818,88.51,78.4,10228,32345,157,xmrig.exe:90.3:1.7|chrome.exe:4.5:2.1|svchost.exe:1.2:0.1|explorer.exe:0.2:0.8,1,1
2025-11-24T07:21:19.438818,24.06,59.33,61610,0,106,chrome.exe:1.9:0.9|Code.exe:1.2:2.2|node.exe:2.5:0.4|explorer.exe:1.7:0.7|svchost.exe:0.5:0.5,0,0
2025-11-24T10:50:49.438818,46.69,57.28,31773,28610,175,msbuild.exe:34.3:1.6|cl.exe:7.8:2.8|ffmpeg.exe:43.5:6.8|chrome.exe:7.1:4.5|Code.exe:3.7:2.0,0,0
2025-11-24T13:01:49.438818,92.14,61.31,17287,32456,103,xmrig.exe:98.4:0.9|chrome.exe:1.9:1.7|svchost.exe:0.5:0.6|explorer.exe:0.6:0.8,1,1
2025-11-24T12:54:19.438818,98.71,69.42,42273,41172,175,xmrig.exe:76.0:2.3|chrome.exe:1.9:2.3|svchost.exe:0.1:0.2|explorer.exe:0.4:0.6,1,1
2025-11-24T07:07:19.438818,28.63,25.0,6973,0,118,chrome.exe:0.6:1.5|Code.exe:3.1:2.7|node.exe:1.4:0.6|explorer.exe:0.1:0.9|svchost.exe:0.8:0.8,0,0
2025-11-24T14:14:49.438818,98.97,47.4,60580,64030,152,xmrig.exe:91.4:1.6|chrome.exe:2.2:1.2|svchost.exe:0.1:0.7|explorer.exe:0.3:0.7,1,1
2025-11-24T13:21:29.438818,98.18,63.57,24618,36841,152,xmrig.exe:77.8:2.7|chrome.exe:0.8:2.5|svchost.exe:0.7:0.8|explorer.exe:0.4:0.5,1,1
2025-11-24T13:38:29.438818,92.29,31.57,10779,43225,113,xmrig.exe:98.5:0.5|chrome.exe:3.3:2.1|svchost.exe:0.3:0.6|explorer.exe:0.1:1.0,1,1
2025-11-24T12:53:19.438818,91.23,20.0,25261,41069,127,xmrig.exe:84.5:2.0|chrome.exe:0.7:0.8|svchost.exe:1.3:0.1|explorer.exe:0.2:0.5,1,1
2025-11-24T12:19:19.438818,95.88,60.0,31365,74839,102,xmrig.exe:84.4:2.0|chrome.exe:3.4:2.9|svchost.exe:1.2:0.6|explorer.exe:0.7:0.8,1,1
2025-11-24T12:10:49.438818,97.63,73.57,30870,40098,170,xmrig.exe:90.6:1.2|chrome.exe:1.0:1.9|svchost.exe:1.2:0.2|explorer.exe:1.0:0.4,1,1
2025-11-24T11:16:49.438818,83.28,37.23,44676,1350130,181,msbuild.exe:33.0:1.8|cl.exe:5.1:2.6|ffmpeg.exe:23.6:5.2|chrome.exe:7.1:3.7|Code.exe:4.0:1.1|python.exe:10.6:2.9,0,0
2025-11-24T10:40:29.438818,52.38,49.64,26222,37578,131,msbuild.exe:34.0:4.0|cl.exe:4.9:2.0|ffmpeg.exe:25.1:9.7|chrome.exe:9.5:3.2|Code.exe:2.7:0.8|python.exe:9.9:2.0,0,0
2025-11-24T08:05:29.438818,44.65,65.94,23479,30464,112,chrome.exe:1.9:0.9|Code.exe:2.4:2.9|node.exe:2.3:1.9|explorer.exe:0.4:0.9|svchost.exe:0.2:0.3|steam.exe:2.0:0.9|discord.exe:0.7:0.9,0,0
2025-11-24T13:28:49.438818,97.37,83.11,2113,8986,146,xmrig.exe:76.1:1.1|chrome.exe:4.3:1.1|svchost.exe:1.1:0.3|explorer.exe:0.8:0.6,1,1
2025-11-24T10:20:49.438818,22.85,42.52,28724,10722,130,chrome.exe:1.2:1.9|Code.exe:1.3:2.9|node.exe:1.6:0.6|explorer.exe:0.7:1.2|svchost.exe:0.8:0.7|steam.exe:0.0:1.7,0,0
2025-11-24T10:28:49.438818,45.0,80.0,195430,694395,143,msbuild.exe:28.4:3.7|cl.exe:17.9:3.2|ffmpeg.exe:27.9:7.9|chrome.exe:2.9:2.8|Code.exe:2.2:0.9|python.exe:4.4:1.6,0,0
2025-11-24T08:04:49.438818,40.01,34.94,40761,243635,145,chrome.exe:7.6:3.7|Code.exe:4.5:1.7|node.exe:0.2:2.0|explorer.exe:1.5:0.7|svchost.exe:0.4:0.4,0,0
2025-11-24T09:20:39.438818,5.0,70.0,15658,218585,99,chrome.exe:5.5:3.3|Code.exe:2.4:1.5|node.exe:3.3:0.9|explorer.exe:1.9:0.7|svchost.exe:0.8:0.3,0,0
2025-11-24T08:03:49.438818,23.03,46.15,2204,15723,158,chrome.exe:1.0:1.0|Code.exe:1.4:1.8|node.exe:1.0:0.6|explorer.exe:1.4:0.8|svchost.exe:0.7:0.5|steam.exe:2.5:1.0,0,0
2025-11-24T10:26:09.438818,39.91,44.38,77,1428,148,chrome.exe:6.0:2.3|Code.exe:0.0:2.9|node.exe:2.0:0.5|explorer.exe:1.5:1.1|svchost.exe:0.4:0.8|steam.exe:0.2:1.5|discord.exe:0.9:1.3,0,0
2025-11-24T11:44:39.438818,95.6,81.92,75817,90856,152,miner.exe:88.5:1.2|chrome.exe:1.5:1.1|svchost.exe:0.6:0.1,0,1
2025-11-24T13:42:29.438818,98.95,21.36,10963,40458,100,xmrig.exe:96.3:1.5|chrome.exe:2.1:1.2|svchost.exe:1.2:0.5|explorer.exe:0.3:0.6,1,1
2025-11-24T11:24:39.438818,65.06,65.52,269553,60679,121,msbuild.exe:11.2:4.8|cl.exe:9.4:1.0|ffmpeg.exe:23.1:9.9|chrome.exe:1.1:4.2|Code.exe:2.1:1.1|python.exe:10.1:2.1,0,0
2025-11-24T10:11:59.438818,30.12,67.5,22451,26867,107,chrome.exe:4.1:3.7|Code.exe:0.6:1.6|node.exe:0.6:1.0|explorer.exe:0.8:0.7|svchost.exe:0.4:0.7|steam.exe:1.7:1.3,0,0
2025-11-24T11:32:29.438818,49.24,66.82,61892,147928,134,msbuild.exe:23.0:5.7|cl.exe:5.2:1.9|ffmpeg.exe:21.7:3.9|chrome.exe:7.5:1.0|Code.exe:4.2:1.7,0,0
2025-11-24T09:07:19.438818,70.0,48.36,0,2726,146,chrome.exe:6.2:2.5|Code.exe:2.7:0.9|node.exe:2.1:1.2|explorer.exe:1.4:1.2|svchost.exe:0.2:0.2,0,0
2025-11-24T10:32:49.438818,45.0,35.0,47001,1193,110,msbuild.exe:23.4:2.2|cl.exe:14.1:2.5|ffmpeg.exe:20.9:9.1|chrome.exe:3.4:1.6|Code.exe:4.4:0.5,0,0
2025-11-24T08:52:19.438818,27.18,35.79,1442,1482,73,chrome.exe:3.0:1.5|Code.exe:4.7:1.7|node.exe:1.8:0.5|explorer.exe:0.9:1.1|svchost.exe:0.7:0.7|steam.exe:2.7:1.2|discord.exe:0.3:0.6,0,0
2025-11-24T08:34:29.438818,15.44,51.88,2761,8678,105,chrome.exe:1.7:1.8|Code.exe:4.4:1.1|node.exe:3.0:0.5|explorer.exe:1.2:1.1|svchost.exe:0.7:0.2,0,0
2025-11-24T10:35:59.438818,45.0,41.41,64333,176128,153,msbuild.exe:24.9:2.9|cl.exe:14.1:1.7|ffmpeg.exe:15.0:7.9|chrome.exe:3.1:4.1|Code.exe:3.8:2.6|python.exe:12.2:1.7,0,0
2025-11-24T08:49:39.438818,16.09,42.52,414,1410,147,chrome.exe:6.0:1.7|Code.exe:4.1:1.4|node.exe:3.0:0.7|explorer.exe:0.1:0.9|svchost.exe:0.6:0.7,0,0
2025-11-24T11:52:59.438818,75.99,88.17,18485,11999,118,xmrig.exe:82.8:2.8|chrome.exe:3.0:2.6|svchost.exe:1.2:0.8|explorer.exe:0.4:0.3,1,1
2025-11-24T07:15:49.438818,26.7,54.93,491,2061,77,chrome.exe:2.3:1.8|Code.exe:0.7:2.0|node.exe:2.3:1.6|explorer.exe:0.3:0.3|svchost.exe:0.9:0.5|steam.exe:2.7:0.7,0,0
2025-11-24T14:10:49.438818,84.09,81.04,24033,64191,165,xmrig.exe:82.7:2.9|chrome.exe:4.7:1.3|svchost.exe:0.1:0.4|explorer.exe:0.5:0.4,1,1
2025-11-24T07:58:29.438818,22.19,59.79,1514,9908,81,chrome.exe:4.0:1.3|Code.exe:2.3:2.9|node.exe:0.9:0.8|explorer.exe:0.2:1.0|svchost.exe:0.8:0.7|discord.exe:1.0:0.9,0,0
2025-11-24T12:50:49.438818,97.62,84.23,34496,14273,98,xmrig.exe:94.6:1.2|chrome.exe:0.5:1.8|svchost.exe:1.0:0.5|explorer.exe:0.0:1.0,1,1
2025-11-24T10:48:19.438818,68.66,39.98,13794,76422,119,msbuild.exe:15.6:3.5|cl.exe:7.7:2.4|ffmpeg.exe:31.3:3.3|chrome.exe:9.3:4.9|Code.exe:4.3:1.8,0,0
2025-11-24T12:13:59.438818,84.4,42.49,33369,45527,179,xmrig.exe:76.7:1.5|chrome.exe:1.9:1.0|svchost.exe:0.6:0.1|explorer.exe:0.2:0.5,1,1
2025-11-24T09:02:09.438818,29.16,44.67,6026,64553,114,chrome.exe:5.2:2.6|Code.exe:2.5:2.0|node.exe:1.5:1.9|explorer.exe:1.3:1.1|svchost.exe:0.5:0.4,0,0
2025-11-24T13:56:59.438818,93.81,67.87,34259,20542,117,xmrig.exe:99.2:2.5|chrome.exe:1.8:1.6|svchost.exe:0.0:0.8|explorer.exe:0.6:0.7,1,1
2025-11-24T11:37:59.438818,91.11,44.23,42707,68671,144,xmrig.exe:81.0:2.7|chrome.exe:4.0:2.3|svchost.exe:0.9:0.1|explorer.exe:0.1:0.3,1,1
2025-11-24T09:12:49.438818,41.99,48.48,2950,493,125,chrome.exe:4.9:2.0|Code.exe:0.7:2.1|node.exe:0.2:1.9|explorer.exe:1.5:0.4|svchost.exe:0.2:0.3,0,0
2025-11-24T07:54:49.438818,32.7,37.01,1568,1002,130,chrome.exe:0.2:1.2|Code.exe:2.7:1.2|node.exe:2.1:0.7|explorer.exe:1.0:0.9|svchost.exe:0.1:0.6|steam.exe:1.7:1.5|discord.exe:0.3:0.6,0,0
2025-11-24T08:39:19.438818,18.83,62.31,40981,11419,112,chrome.exe:0.5:1.7|Code.exe:3.0:1.3|node.exe:3.0:0.5|explorer.exe:0.9:0.7|svchost.exe:0.9:0.2|steam.exe:1.7:2.0,0,0
2025-11-24T11:07:19.438818,61.51,79.48,247903,62277,154,msbuild.exe:14.0:5.1|cl.exe:6.7:3.8|ffmpeg.exe:24.1:5.4|chrome.exe:9.4:2.4|Code.exe:3.1:1.4,0,0
2025-11-24T09:16:49.438818,30.0,58.38,11006,6926,113,chrome.exe:1.6:2.2|Code.exe:0.8:2.6|node.exe:3.4:0.8|explorer.exe:0.4:0.8|svchost.exe:0.5:0.4,0,0
2025-11-24T13:31:49.438818,98.76,86.59,62204,58702,176,xmrig.exe:97.6:2.4|chrome.exe:0.2:2.3|svchost.exe:0.1:0.8|explorer.exe:0.1:0.6,1,1
2025-11-24T13:08:19.438818,95.56,83.84,30399,33550,132,xmrig.exe:87.5:2.2|chrome.exe:2.3:1.7|svchost.exe:0.1:0.7|explorer.exe:0.1:0.7,1,1
2025-11-24T12:56:59.438818,89.44,85.54,1930,8678,110,xmrig.exe:80.3:2.6|chrome.exe:2.2:1.4|svchost.exe:1.0:0.5|explorer.exe:1.0:0.9,1,1
2025-11-24T14:19:09.438818,99.71,20.0,28997,29788,131,xmrig.exe:79.1:0.5|chrome.exe:1.0:1.3|svchost.exe:0.0:0.4|explorer.exe:0.3:0.8,1,1
2025-11-24T07:17:49.438818,48.67,37.4,10123,27632,147,chrome.exe:1.2:0.9|Code.exe:3.1:2.1|node.exe:2.8:0.9|explorer.exe:1.2:0.5|svchost.exe:0.5:0.4|discord.exe:1.3:1.4,0,0
2025-11-24T09:14:29.438818,18.51,56.91,533,19109,78,chrome.exe:2.9:3.7|Code.exe:2.9:2.6|node.exe:1.9:1.5|explorer.exe:0.6:0.3|svchost.exe:0.6:0.7|steam.exe:1.2:1.3,0,0
2025-11-24T08:20:09.438818,47.4,52.53,54934,75442,92,chrome.exe:3.3:3.6|Code.exe:3.5:2.5|node.exe:2.2:1.6|explorer.exe:1.3:0.3|svchost.exe:0.0:0.7,0,0
2025-11-24T12:26:19.438818,95.95,46.89,58766,53792,123,xmrig.exe:86.8:1.4|chrome.exe:1.9:0.9|svchost.exe:0.2:0.5|explorer.exe:0.5:0.5,1,1
2025-11-24T08:08:39.438818,39.3,52.7,4337,5890,114,chrome.exe:2.8:3.5|Code.exe:3.9:2.1|node.exe:2.0:0.4|explorer.exe:1.6:1.0|svchost.exe:0.5:0.6|discord.exe:1.5:0.3,0,0
2025-11-24T12:59:09.438818,91.4,20.0,24876,35075,141,xmrig.exe:87.0:1.5|chrome.exe:2.8:1.1|svchost.exe:0.8:0.6|explorer.exe:0.3:0.7,1,1
2025-11-24T11:40:59.438818,91.1,65.0,18216,30787,133,xmrig.exe:96.6:1.6|chrome.exe:2.5:1.9|svchost.exe:1.3:0.6|explorer.exe:0.2:0.5,1,1
2025-11-24T10:51:09.438818,49.81,66.95,53123,400600,176,msbuild.exe:15.6:5.3|cl.exe:3.3:1.4|ffmpeg.exe:22.3:2.8|chrome.exe:1.9:3.9|Code.exe:4.2:1.6,0,0
2025-11-24T08:55:09.438818,5.0,29.23,42248,81850,137,chrome.exe:5.7:2.2|Code.exe:1.6:1.2|node.exe:1.9:2.0|explorer.exe:0.0:0.9|svchost.exe:0.2:0.2|discord.exe:1.2:1.0,0,0
2025-11-24T12:16:09.438818,98.78,30.2,1471,5555,157,xmrig.exe:99.0:2.9|chrome.exe:3.4:1.9|svchost.exe:0.9:0.2|explorer.exe:0.7:0.2,1,1
2025-11-24T11:12:19.438818,73.81,45.62,65485,0,159,msbuild.exe:31.0:4.6|cl.exe:6.6:1.3|ffmpeg.exe:40.9:3.2|chrome.exe:10.0:2.9|Code.exe:1.3:2.1,0,0
2025-11-24T10:23:39.438818,5.0,58.53,834,38285,134,chrome.exe:1.1:2.5|Code.exe:4.0:1.1|node.exe:0.1:1.4|explorer.exe:1.6:0.9|svchost.exe:0.1:0.2,0,0
2025-11-24T08:09:49.438818,25.9,49.16,979,34602,126,chrome.exe:3.7:0.6|Code.exe:2.8:2.7|node.exe:1.2:1.5|explorer.exe:1.0:0.3|svchost.exe:0.7:0.4|steam.exe:2.0:1.5,0,0
2025-11-24T13:55:59.438818,89.57,89.68,11417,38617,107,xmrig.exe:90.1:1.3|chrome.exe:4.5:1.6|svchost.exe:1.4:0.4|explorer.exe:0.6:0.3,1,1
2025-11-24T10:48:59.438818,82.27,54.72,3133,9192,127,msbuild.exe:32.6:5.2|cl.exe:17.6:3.1|ffmpeg.exe:22.0:6.2|chrome.exe:2.6:4.5|Code.exe:4.0:1.2,0,0
2025-11-24T10:50:39.438818,55.97,36.68,11237,6122,153,msbuild.exe:34.7:4.0|cl.exe:4.6:2.0|ffmpeg.exe:32.1:6.4|chrome.exe:3.7:4.6|Code.exe:3.1:1.3,0,0
2025-11-24T13:12:29.438818,95.0,33.26,32639,34144,109,xmrig.exe:79.3:2.9|chrome.exe:4.7:2.4|svchost.exe:1.2:0.4|explorer.exe:0.8:0.9,1,1
2025-11-24T12:35:09.438818,98.18,84.57,24063,40138,169,xmrig.exe:75.5:1.3|chrome.exe:3.9:2.8|svchost.exe:1.5:0.4|explorer.exe:0.7:0.5,1,1
2025-11-24T11:17:19.438818,67.3,80.0,14440,7407,154,msbuild.exe:11.0:1.7|cl.exe:8.5:1.5|ffmpeg.exe:18.4:7.9|chrome.exe:4.2:2.0|Code.exe:5.8:1.0,0,0
2025-11-24T08:57:59.438818,53.47,30.78,9434,0,142,chrome.exe:6.0:1.0|Code.exe:1.7:2.9|node.exe:3.9:0.8|explorer.exe:1.5:1.0|svchost.exe:0.5:0.2|steam.exe:0.4:1.8,0,0
2025-11-24T08:55:29.438818,58.19,28.84,56844,129587,97,chrome.exe:2.2:1.4|Code.exe:0.5:2.6|node.exe:2.3:1.6|explorer.exe:0.7:1.0|svchost.exe:0.6:0.3,0,0
2025-11-24T13:19:19.438818,98.17,80.72,40902,86885,172,xmrig.exe:82.4:1.1|chrome.exe:1.1:2.8|svchost.exe:0.5:0.4|explorer.exe:0.5:0.3,1,1
2025-11-24T07:59:19.438818,49.23,40.17,48001,245877,159,chrome.exe:3.7:2.1|Code.exe:3.4:2.4|node.exe:1.9:0.7|explorer.exe:0.4:1.1|svchost.exe:0.6:0.7,0,0
2025-11-24T08:38:09.438818,43.16,46.4,41321,470959,109,chrome.exe:0.1:1.7|Code.exe:1.4:1.7|node.exe:0.8:1.6|explorer.exe:1.5:1.2|svchost.exe:0.7:0.2,0,0
2025-11-24T13:27:19.438818,98.23,83.94,31259,60548,95,xmrig.exe:88.4:1.4|chrome.exe:0.9:2.6|svchost.exe:1.3:0.7|explorer.exe:0.3:0.9,1,1
2025-11-24T07:43:19.438818,5.0,25.0,13929,25340,144,chrome.exe:1.4:3.4|Code.exe:0.5:2.2|node.exe:2.4:0.8|explorer.exe:1.8:0.6|svchost.exe:0.6:0.6|steam.exe:1.2:1.0,0,0
2025-11-24T09:33:39.438818,32.29,25.0,40630,363199,132,chrome.exe:6.5:1.3|Code.exe:2.1:1.5|node.exe:0.4:1.3|explorer.exe:1.8:0.5|svchost.exe:0.4:0.3,0,0
2025-11-24T12:15:29.438818,93.54,56.81,23667,43082,155,xmrig.exe:93.0:2.2|chrome.exe:3.4:0.9|svchost.exe:0.1:0.1|explorer.exe:0.6:1.0,1,1
2025-11-24T07:54:59.438818,24.59,70.0,574,2615,153,chrome.exe:7.6:0.7|Code.exe:3.3:2.3|node.exe:3.7:0.9|explorer.exe:0.2:0.5|svchost.exe:0.9:0.4,0,0
2025-11-24T10:36:59.438818,52.33,53.26,4941,3418,183,msbuild.exe:25.3:5.0|cl.exe:12.2:3.3|ffmpeg.exe:26.9:7.4|chrome.exe:4.9:1.7|Code.exe:4.7:2.1,0,0
2025-11-24T09:54:19.438818,39.64,65.99,21645,0,119,chrome.exe:4.9:3.3|Code.exe:1.1:2.4|node.exe:2.0:0.5|explorer.exe:1.2:0.4|svchost.exe:0.8:0.7|steam.exe:2.6:1.8,0,0
2025-11-24T07:15:59.438818,57.0,25.0,2838,975,129,chrome.exe:7.2:2.9|Code.exe:0.8:1.8|node.exe:1.4:1.3|explorer.exe:1.3:0.6|svchost.exe:0.3:0.7|steam.exe:1.2:1.2,0,0
2025-11-24T13:41:19.438818,93.63,78.69,21435,17122,137,xmrig.exe:86.8:2.8|chrome.exe:4.1:2.3|svchost.exe:0.0:0.4|explorer.exe:0.8:0.6,1,1
2025-11-24T11:16:19.438818,45.0,72.41,20406,62046,181,msbuild.exe:13.9:5.2|cl.exe:6.8:1.6|ffmpeg.exe:44.2:5.7|chrome.exe:6.4:2.2|Code.exe:3.4:1.3,0,0
2025-11-24T09:08:59.438818,33.52,29.26,7064,23790,159,chrome.exe:7.9:1.4|Code.exe:4.0:1.3|node.exe:3.1:1.2|explorer.exe:0.6:0.6|svchost.exe:0.3:0.7,0,0
2025-11-24T08:45:09.438818,38.51,51.77,5841,22305,92,chrome.exe:2.1:2.9|Code.exe:4.4:1.7|node.exe:1.7:2.0|explorer.exe:0.6:0.2|svchost.exe:0.5:0.3,0,0
2025-11-24T13:25:29.438818,83.36,59.47,37625,39137,146,xmrig.exe:88.7:0.8|chrome.exe:4.1:1.7|svchost.exe:0.6:0.3|explorer.exe:0.0:0.5,1,1
2025-11-24T11:35:19.438818,90.0,50.04,43690,28685,131,xmrig.exe:85.4:0.5|chrome.exe:1.2:1.1|svchost.exe:0.6:0.5|explorer.exe:0.4:0.9,1,1
2025-11-24T09:09:19.438818,53.85,33.38,5936,0,91,chrome.exe:2.6:0.9|Code.exe:2.9:2.8|node.exe:2.8:1.3|explorer.exe:1.5:0.7|svchost.exe:0.4:0.6|steam.exe:0.3:1.4,0,0
2025-11-24T12:30:39.438818,81.53,48.24,67633,82366,172,miner.exe:88.1:1.5|chrome.exe:2.2:1.6|svchost.exe:0.3:0.2,0,1
2025-11-24T13:17:09.438818,96.71,65.0,18428,35402,131,xmrig.exe:93.1:2.5|chrome.exe:4.2:1.0|svchost.exe:0.8:0.6|explorer.exe:0.2:1.0,1,1
2025-11-24T08:11:29.438818,22.91,38.25,160189,73770,134,chrome.exe:7.5:2.3|Code.exe:4.1:2.9|node.exe:3.7:0.7|explorer.exe:1.8:0.4|svchost.exe:0.1:0.7,0,0
2025-11-24T09:45:39.438818,17.45,42.74,8273,10135,91,chrome.exe:2.6:1.8|Code.exe:4.8:2.5|node.exe:3.4:1.2|explorer.exe:0.6:1.1|svchost.exe:0.3:0.2,0,0
2025-11-24T14:16:19.438818,91.5,53.01,47390,61825,105,xmrig.exe:91.4:1.9|chrome.exe:4.3:1.8|svchost.exe:0.9:0.6|explorer.exe:0.1:0.7,1,1
2025-11-24T13:00:49.438818,76.44,32.0,9855,48230,106,xmrig.exe:79.7:2.9|chrome.exe:2.3:1.0|svchost.exe:0.2:0.6|explorer.exe:0.8:0.7,1,1
2025-11-24T10:53:39.438818,45.0,73.39,10533,268,149,msbuild.exe:32.0:5.8|cl.exe:12.8:3.0|ffmpeg.exe:36.8:9.5|chrome.exe:9.8:4.1|Code.exe:5.2:0.8,0,0
2025-11-24T09:44:39.438818,32.19,55.93,30272,779,158,chrome.exe:7.9:1.3|Code.exe:2.2:2.2|node.exe:1.8:1.9|explorer.exe:1.3:0.3|svchost.exe:0.0:0.4,0,0
2025-11-24T07:52:39.438818,7.06,51.67,4346,7352,146,chrome.exe:7.3:2.4|Code.exe:0.3:1.1|node.exe:1.2:0.7|explorer.exe:0.7:0.2|svchost.exe:0.6:0.4|steam.exe:0.1:1.8,0,0
2025-11-24T08:40:59.438818,14.0,70.0,9623,28210,76,chrome.exe:6.4:2.5|Code.exe:0.6:2.2|node.exe:3.9:0.6|explorer.exe:1.8:0.7|svchost.exe:0.4:0.2,0,0
2025-11-24T10:15:09.438818,35.87,51.73,0,9003,115,chrome.exe:5.2:0.6|Code.exe:4.8:1.6|node.exe:1.2:1.2|explorer.exe:1.5:0.4|svchost.exe:0.4:0.5,0,0
2025-11-24T11:54:49.438818,90.86,62.02,20361,23527,107,xmrig.exe:79.8:2.6|chrome.exe:3.3:1.6|svchost.exe:0.9:0.1|explorer.exe:0.7:1.0,1,1
2025-11-24T11:15:19.438818,76.15,66.38,135137,529562,134,msbuild.exe:19.0:2.4|cl.exe:4.8:2.6|ffmpeg.exe:24.7:9.1|chrome.exe:1.1:4.8|Code.exe:4.0:0.4|python.exe:5.4:0.9,0,0
2025-11-24T12:49:19.438818,96.79,35.72,4949,5857,150,xmrig.exe:100.0:2.2|chrome.exe:0.6:1.3|svchost.exe:1.4:0.4|explorer.exe:0.9:0.8,1,1
2025-11-24T09:52:49.438818,7.18,39.04,6915,4260,113,chrome.exe:4.3:0.6|Code.exe:2.3:2.9|node.exe:3.1:1.9|explorer.exe:0.4:0.7|svchost.exe:0.6:0.4|steam.exe:2.3:0.9,0,0
2025-11-24T10:15:39.438818,19.28,25.19,8562,12963,125,chrome.exe:7.0:1.0|Code.exe:4.7:2.5|node.exe:0.7:1.8|explorer.exe:0.2:0.2|svchost.exe:0.2:0.8,0,0
2025-11-24T13:44:09.438818,95.94,76.33,56809,69191,118,xmrig.exe:76.6:2.4|chrome.exe:1.5:2.2|svchost.exe:0.3:0.3|explorer.exe:0.6:0.8,1,1
2025-11-24T13:15:59.438818,93.27,60.49,27809,52134,142,xmrig.exe:83.5:2.7|chrome.exe:1.6:2.3|svchost.exe:0.2:0.7|explorer.exe:0.2:0.7,1,1
2025-11-24T12:33:59.438818,94.74,36.07,38464,59342,155,xmrig.exe:85.9:1.2|chrome.exe:0.7:1.6|svchost.exe:1.4:0.5|explorer.exe:0.2:0.5,1,1
2025-11-24T09:52:19.438818,37.63,45.35,17556,9328,75,chrome.exe:2.8:0.7|Code.exe:0.4:2.3|node.exe:0.2:1.7|explorer.exe:1.1:1.0|svchost.exe:0.8:0.2,0,0
2025-11-24T11:27:29.438818,57.32,41.28,99288,283521,120,msbuild.exe:31.0:2.1|cl.exe:11.2:2.0|ffmpeg.exe:23.0:9.8|chrome.exe:6.5:1.7|Code.exe:4.7:2.0,0,0
